id,userID,placeID,rating,food_rating,service_rating
1,U1077,135085,2,2,2
2,U1108,135085,1,2,1
3,U1081,135085,1,2,1
4,U1056,135085,2,2,2
5,U1134,135085,2,1,2
6,U1116,135085,2,2,2
7,U1132,135085,2,2,2
8,U1120,135085,0,0,0
9,U1036,135085,2,2,2
10,U1084,135085,2,2,2
11,U1113,135085,1,2,1
12,U1104,135085,2,2,1
13,U1106,135085,2,2,2
14,U1045,135085,2,2,2
15,U1016,135085,2,2,0
16,U1007,135085,1,2,0
17,U1013,135085,1,2,0
18,U1001,135085,0,1,1
19,U1135,135085,0,0,0
20,U1032,135085,1,1,1
21,U1062,135085,0,0,0
22,U1092,135085,0,0,0
23,U1109,135085,2,2,2
24,U1122,135085,2,2,1
25,U1098,135085,1,2,1
26,U1033,135085,2,2,2
27,U1089,135085,1,1,1
28,U1027,135085,1,1,1
29,U1029,135085,1,1,1
30,U1086,135085,2,1,1
31,U1137,135085,2,1,2
32,U1046,135085,1,2,1
33,U1090,135085,2,2,2
34,U1059,135085,2,2,2
35,U1049,135085,0,0,0
36,U1002,135085,1,1,1
37,U1077,132825,2,2,2
38,U1055,132825,2,2,2
39,U1053,132825,1,2,0
40,U1081,132825,1,0,1
41,U1001,132825,2,2,1
42,U1056,132825,2,2,2
43,U1134,132825,1,2,1
44,U1116,132825,2,2,2
45,U1024,132825,1,1,0
46,U1132,132825,2,2,2
47,U1036,132825,2,2,2
48,U1071,132825,2,2,2
49,U1049,132825,0,0,0
50,U1104,132825,1,2,1
51,U1045,132825,2,1,1
52,U1009,132825,1,1,0
53,U1135,132825,0,0,0
54,U1062,132825,0,0,0
55,U1109,132825,2,2,2
56,U1085,132825,2,2,2
57,U1098,132825,1,1,1
58,U1003,132825,2,2,1
59,U1091,132825,0,1,1
60,U1029,132825,1,1,0
61,U1137,132825,2,2,1
62,U1114,132825,0,0,0
63,U1061,132825,1,2,1
64,U1057,132825,1,1,0
65,U1025,132825,0,0,0
66,U1059,132825,2,1,1
67,U1006,132825,1,1,1
68,U1002,132825,2,2,0
69,U1077,135060,1,2,2
70,U1053,135060,2,2,1
71,U1064,135060,1,0,1
72,U1125,135060,1,0,2
73,U1022,135060,1,1,2
74,U1116,135060,0,0,0
75,U1024,135060,1,0,2
76,U1004,135060,1,1,1
77,U1071,135060,1,2,2
78,U1045,135060,2,2,2
79,U1009,135060,1,1,1
80,U1016,135060,2,2,2
81,U1099,135060,2,2,2
82,U1054,135060,2,2,2
83,U1032,135060,1,1,1
84,U1135,135060,0,0,0
85,U1078,135060,2,2,2
86,U1098,135060,2,1,2
87,U1086,135060,1,1,1
88,U1128,135060,0,0,0
89,U1073,135060,0,0,0
90,U1013,135060,1,1,0
91,U1068,135104,1,1,2
92,U1067,135104,0,0,0
93,U1103,135104,1,2,0
94,U1123,135104,2,2,2
95,U1063,135104,1,2,1
96,U1028,135104,0,1,0
97,U1087,135104,1,2,1
98,U1068,132740,0,0,0
99,U1060,132740,1,2,1
100,U1123,132740,1,1,1
101,U1021,132740,2,2,1
102,U1023,132740,0,0,0
103,U1050,132740,0,2,0
104,U1028,132740,1,1,1
105,U1087,132740,1,2,1
106,U1068,132663,1,1,1
107,U1103,132663,1,0,2
108,U1031,132663,0,0,0
109,U1082,132663,0,0,0
110,U1028,132663,0,0,0
111,U1087,132663,1,2,1
112,U1068,132732,0,0,0
113,U1067,132732,1,2,2
114,U1103,132732,0,0,2
115,U1082,132732,0,0,0
116,U1028,132732,1,1,1
117,U1050,132732,0,1,1
118,U1087,132732,2,2,1
119,U1043,132732,1,1,1
120,U1068,132630,1,1,1
121,U1067,132630,1,0,1
122,U1103,132630,1,2,0
123,U1082,132630,1,1,1
124,U1028,132630,2,2,2
125,U1043,132630,1,1,1
126,U1067,132584,2,2,2
127,U1103,132584,1,2,1
128,U1107,132584,2,2,2
129,U1123,132584,1,2,0
130,U1063,132584,2,1,1
131,U1050,132584,0,0,0
132,U1067,132733,1,1,1
133,U1103,132733,2,2,2
134,U1107,132733,2,2,2
135,U1060,132733,2,1,2
136,U1123,132733,1,2,1
137,U1023,132733,2,2,2
138,U1080,132733,1,1,1
139,U1082,132733,0,0,0
140,U1028,132733,1,1,1
141,U1068,132733,1,1,0
142,U1067,132560,1,0,0
143,U1082,132560,0,0,0
144,U1050,132560,0,2,0
145,U1087,132560,1,2,1
146,U1103,132613,2,2,2
147,U1070,132613,1,1,0
148,U1082,132613,0,0,0
149,U1123,132613,1,2,1
150,U1028,132613,2,2,2
151,U1043,132613,1,1,1
152,U1103,132667,1,2,2
153,U1123,132667,1,2,1
154,U1063,132667,1,2,1
155,U1087,132667,2,2,1
156,U1044,135088,2,2,2
157,U1030,135088,1,0,1
158,U1072,135088,0,1,0
159,U1117,135088,1,1,2
160,U1020,135088,1,2,0
161,U1051,135088,1,1,1
162,U1044,132583,1,2,1
163,U1118,132583,0,0,0
164,U1035,132583,1,0,2
165,U1119,132583,2,2,2
166,U1070,132608,2,2,1
167,U1082,132608,0,0,0
168,U1123,132608,1,2,1
169,U1080,132608,2,2,2
170,U1050,132608,0,0,0
171,U1043,132608,1,1,1
172,U1070,132609,1,1,1
173,U1082,132609,0,0,0
174,U1063,132609,1,0,1
175,U1050,132609,0,0,0
176,U1043,132609,1,2,1
177,U1031,132665,0,0,0
178,U1026,132665,2,2,2
179,U1065,132665,1,1,1
180,U1129,132665,0,0,0
181,U1039,132665,1,1,2
182,U1031,132668,0,0,0
183,U1021,132668,2,2,2
184,U1080,132668,1,1,1
185,U1023,132715,0,0,0
186,U1021,132715,2,2,1
187,U1080,132715,1,1,1
188,U1011,132715,1,1,0
189,U1023,132717,0,0,0
190,U1060,132717,2,2,2
191,U1011,132717,2,2,1
192,U1082,132594,0,0,0
193,U1123,132594,1,1,1
194,U1050,132594,0,2,0
195,U1087,132594,1,2,1
196,U1068,132594,1,1,1
197,U1015,135071,0,0,0
198,U1088,135071,0,0,0
199,U1124,135071,1,0,1
200,U1094,135071,0,1,0
201,U1115,135071,2,2,2
202,U1111,135071,2,2,2
203,U1037,135071,1,0,0
204,U1092,135071,1,0,0
205,U1025,135071,2,2,2
206,U1026,132626,2,2,2
207,U1065,132626,1,0,1
208,U1039,132626,2,2,1
209,U1130,132626,0,0,0
210,U1083,135034,2,2,2
211,U1095,135034,2,2,2
212,U1048,135034,2,2,1
213,U1061,135034,2,2,2
214,U1097,135034,2,2,1
215,U1083,132723,1,1,1
216,U1108,132723,2,2,2
217,U1084,132723,1,0,1
218,U1034,132723,1,0,1
219,U1095,132723,2,2,2
220,U1048,132723,2,2,2
221,U1092,132723,1,1,1
222,U1003,132723,2,2,1
223,U1137,132723,2,2,2
224,U1114,132723,0,0,0
225,U1061,132723,2,2,1
226,U1096,132723,1,2,1
227,U1083,135046,2,2,1
228,U1108,135046,1,2,1
229,U1134,135046,2,1,1
230,U1113,135046,2,2,1
231,U1092,135046,0,0,0
232,U1098,135046,1,2,1
233,U1033,135046,2,1,1
234,U1061,135046,1,2,1
235,U1112,135046,0,0,0
236,U1057,135046,1,0,0
237,U1136,135046,2,2,2
238,U1108,135075,2,2,2
239,U1055,135075,2,2,2
240,U1134,135075,2,1,1
241,U1033,135075,2,1,0
242,U1003,135075,2,2,2
243,U1091,135075,2,2,2
244,U1137,135075,2,2,2
245,U1061,135075,2,2,2
246,U1013,135075,2,2,1
247,U1059,135075,2,2,1
248,U1057,135075,0,1,1
249,U1006,135075,1,1,2
250,U1096,135075,1,2,1
251,U1108,132572,1,2,1
252,U1055,132572,2,2,2
253,U1083,132572,2,2,2
254,U1134,132572,0,0,0
255,U1007,132572,1,1,1
256,U1092,132572,1,0,0
257,U1033,132572,1,0,0
258,U1091,132572,2,2,2
259,U1090,132572,1,1,2
260,U1013,132572,1,1,0
261,U1061,132572,1,2,2
262,U1046,132572,1,2,0
263,U1112,132572,0,0,1
264,U1006,132572,1,0,1
265,U1073,132572,0,0,0
266,U1108,135074,2,2,1
267,U1083,135074,2,2,2
268,U1134,135074,2,2,2
269,U1136,135074,1,1,2
270,U1108,135028,1,1,1
271,U1055,135028,2,2,2
272,U1081,135028,1,2,2
273,U1106,135028,2,1,0
274,U1024,135028,1,1,1
275,U1132,135028,2,2,2
276,U1004,135028,2,2,2
277,U1071,135028,2,2,2
278,U1135,135028,0,0,0
279,U1109,135028,2,2,2
280,U1033,135028,2,1,1
281,U1089,135028,1,1,1
282,U1059,135028,1,1,1
283,U1025,135028,2,1,0
284,U1136,135028,2,2,2
285,U1108,135032,2,1,2
286,U1053,135032,2,2,1
287,U1081,135032,0,1,1
288,U1088,135032,2,2,2
289,U1106,135032,0,0,0
290,U1124,135032,1,1,1
291,U1125,135032,1,2,1
292,U1018,135032,1,1,1
293,U1022,135032,1,1,2
294,U1075,135032,1,1,1
295,U1024,135032,2,2,2
296,U1132,135032,1,0,1
297,U1005,135032,2,1,2
298,U1120,135032,1,1,1
299,U1004,135032,2,2,2
300,U1071,135032,2,2,2
301,U1113,135032,0,0,0
302,U1104,135032,2,1,1
303,U1045,135032,0,0,0
304,U1016,135032,2,2,2
305,U1007,135032,1,1,0
306,U1054,135032,1,1,1
307,U1101,135032,2,2,1
308,U1032,135032,0,0,0
309,U1135,135032,0,0,0
310,U1109,135032,2,2,2
311,U1098,135032,2,1,1
312,U1049,135032,0,0,0
313,U1108,135086,1,1,0
314,U1034,135086,1,1,1
315,U1095,135086,1,2,1
316,U1007,135086,0,0,0
317,U1091,135086,1,1,1
318,U1019,135086,0,0,0
319,U1061,135086,1,1,2
320,U1112,135086,0,0,0
321,U1096,135086,1,0,2
322,U1097,135086,2,0,1
323,U1108,135058,1,1,1
324,U1084,135058,1,0,2
325,U1009,135058,1,1,2
326,U1095,135058,1,2,2
327,U1007,135058,1,2,1
328,U1032,135058,2,1,0
329,U1135,135058,0,0,0
330,U1109,135058,2,2,2
331,U1122,135058,2,0,2
332,U1089,135058,1,1,1
333,U1137,135058,0,2,2
334,U1114,135058,0,0,0
335,U1061,135058,1,1,1
336,U1046,135058,2,2,1
337,U1097,135058,2,1,1
338,U1128,135058,0,0,0
339,U1058,135058,2,2,0
340,U1010,135058,1,0,0
341,U1012,134983,2,2,2
342,U1017,134983,0,0,1
343,U1133,134983,1,1,1
344,U1118,134983,0,0,0
345,U1041,134983,2,2,2
346,U1093,135019,2,2,2
347,U1030,135019,0,0,0
348,U1066,135019,2,1,0
349,U1133,135019,1,2,0
350,U1040,135019,1,2,1
351,U1121,135019,2,2,2
352,U1093,134976,2,2,1
353,U1100,134976,2,2,1
354,U1074,134976,2,2,2
355,U1079,134976,1,1,0
356,U1093,134999,2,2,2
357,U1066,134999,1,1,1
358,U1040,134999,1,1,1
359,U1110,134999,2,2,2
360,U1121,134999,2,2,2
361,U1030,135018,2,2,2
362,U1012,135018,2,2,2
363,U1117,135018,1,1,1
364,U1035,135018,1,2,1
365,U1030,134986,2,2,2
366,U1012,134986,2,2,2
367,U1133,134986,2,2,2
368,U1044,134986,2,2,2
369,U1119,134986,2,2,2
370,U1035,134986,2,2,2
371,U1079,134986,2,2,2
372,U1042,134986,2,2,2
373,U1093,132767,2,2,2
374,U1030,132767,0,0,0
375,U1066,132767,1,2,1
376,U1133,132767,0,0,0
377,U1110,132767,2,2,2
378,U1121,132767,2,2,2
379,U1030,135109,0,0,0
380,U1020,135109,2,2,1
381,U1051,135109,1,1,1
382,U1041,135109,1,2,1
383,U1127,135021,2,1,1
384,U1100,135021,2,1,0
385,U1133,135021,2,2,2
386,U1118,135021,2,0,0
387,U1119,135021,0,0,0
388,U1121,135021,0,0,0
389,U1110,135021,1,2,1
390,U1042,135021,1,2,0
391,U1041,135021,2,2,2
392,U1017,132768,1,1,1
393,U1100,132768,2,2,2
394,U1118,132768,0,0,0
395,U1020,132768,2,2,2
396,U1051,132768,1,2,1
397,U1044,132768,2,2,2
398,U1119,132768,2,2,2
399,U1079,132768,2,2,2
400,U1042,132768,2,2,1
401,U1041,132768,2,2,1
402,U1133,132766,1,1,0
403,U1117,132766,0,0,1
404,U1079,132766,1,2,1
405,U1072,132773,2,1,2
406,U1117,132773,1,2,2
407,U1035,132773,2,1,2
408,U1040,132773,1,1,1
409,U1026,132706,0,2,0
410,U1129,132706,0,0,1
411,U1065,132706,2,1,2
412,U1130,132706,1,2,1
413,U1055,135025,2,2,2
414,U1053,135025,2,1,2
415,U1018,135025,1,1,1
416,U1022,135025,0,0,0
417,U1116,135025,2,2,2
418,U1132,135025,1,1,2
419,U1036,135025,2,2,2
420,U1071,135025,2,2,2
421,U1104,135025,2,1,1
422,U1007,135025,1,1,1
423,U1054,135025,2,2,2
424,U1001,135025,2,2,2
425,U1092,135025,2,1,1
426,U1090,135025,2,2,2
427,U1096,135025,2,2,2
428,U1083,135049,0,0,0
429,U1034,135049,0,0,0
430,U1048,135049,1,0,2
431,U1137,135049,2,2,2
432,U1097,135049,2,1,1
433,U1055,135106,2,2,2
434,U1126,135106,2,2,2
435,U1024,135106,1,1,1
436,U1004,135106,2,2,2
437,U1106,135106,0,0,0
438,U1016,135106,2,2,2
439,U1101,135106,0,0,0
440,U1135,135106,0,0,0
441,U1078,135106,2,2,2
442,U1002,135106,1,1,1
443,U1083,135072,1,2,2
444,U1084,135072,2,2,2
445,U1095,135072,2,2,2
446,U1013,135072,2,1,1
447,U1089,135072,1,1,1
448,U1114,135072,0,0,0
449,U1096,135072,1,2,1
450,U1136,135072,1,1,1
451,U1083,132755,2,2,2
452,U1048,132755,2,2,2
453,U1003,132755,2,2,1
454,U1137,132755,2,2,2
455,U1114,132755,1,2,1
456,U1083,135044,1,2,2
457,U1134,135044,1,1,1
458,U1046,135044,1,1,0
459,U1059,135044,2,1,1
460,U1055,135048,2,2,2
461,U1048,135048,0,1,0
462,U1061,135048,2,2,2
463,U1112,135048,0,0,0
464,U1006,135048,1,1,2
465,U1136,135048,1,2,2
466,U1055,132754,2,2,2
467,U1053,132754,1,2,1
468,U1134,132754,2,1,1
469,U1036,132754,2,2,2
470,U1106,132754,2,2,1
471,U1009,132754,1,2,1
472,U1122,132754,2,1,2
473,U1089,132754,1,1,1
474,U1029,132754,0,0,0
475,U1114,132754,0,0,0
476,U1003,132754,2,2,2
477,U1061,132754,2,2,2
478,U1059,132754,2,2,2
479,U1053,135042,2,1,2
480,U1064,135042,1,2,1
481,U1014,135042,1,1,0
482,U1125,135042,1,1,1
483,U1076,135042,2,2,2
484,U1024,135042,1,2,1
485,U1005,135042,2,1,2
486,U1036,135042,2,2,2
487,U1071,135042,2,2,2
488,U1106,135042,2,0,0
489,U1016,135042,1,2,2
490,U1099,135042,1,1,1
491,U1032,135042,0,1,0
492,U1135,135042,0,0,0
493,U1085,135042,0,0,0
494,U1109,135042,2,2,2
495,U1027,135042,1,1,1
496,U1137,135042,2,2,2
497,U1049,135042,0,0,0
498,U1010,135042,2,2,2
499,U1053,135053,2,2,0
500,U1114,135053,0,0,0
501,U1062,135053,0,0,0
502,U1122,135053,2,2,2
503,U1128,135053,0,0,0
504,U1058,135053,2,1,1
505,U1097,135053,2,2,2
506,U1010,135053,1,1,1
507,U1081,135069,1,0,1
508,U1064,135069,0,0,1
509,U1014,135069,1,0,1
510,U1088,135069,1,2,2
511,U1126,135069,0,0,0
512,U1124,135069,1,1,1
513,U1018,135069,0,1,1
514,U1094,135069,0,1,0
515,U1105,135069,0,0,0
516,U1115,135069,1,0,1
517,U1069,135069,0,0,0
518,U1008,135069,1,1,1
519,U1064,135057,1,1,2
520,U1088,135057,1,2,2
521,U1014,135057,1,0,2
522,U1126,135057,2,2,2
523,U1124,135057,1,1,1
524,U1018,135057,1,1,0
525,U1022,135057,2,2,2
526,U1094,135057,0,1,0
527,U1105,135057,0,0,0
528,U1007,135057,1,1,2
529,U1075,135057,2,1,1
530,U1115,135057,2,2,2
531,U1005,135057,1,2,1
532,U1120,135057,2,2,2
533,U1113,135057,2,2,1
534,U1081,135043,0,0,1
535,U1014,135043,1,0,0
536,U1018,135043,0,0,0
537,U1125,135043,1,1,2
538,U1005,135043,0,2,0
539,U1099,135043,2,2,2
540,U1085,135043,2,2,2
541,U1057,135043,1,1,1
542,U1058,135043,1,2,2
543,U1081,135039,0,0,0
544,U1124,135039,1,1,1
545,U1076,135039,2,2,1
546,U1105,135039,0,0,0
547,U1075,135039,2,2,0
548,U1024,135039,2,2,2
549,U1071,135039,2,2,2
550,U1104,135039,0,0,1
551,U1106,135039,2,1,1
552,U1054,135039,2,2,1
553,U1101,135039,1,1,1
554,U1001,135039,1,1,1
555,U1064,135052,2,0,2
556,U1081,135052,0,1,1
557,U1056,135052,2,2,2
558,U1126,135052,2,1,1
559,U1022,135052,2,2,2
560,U1116,135052,2,2,2
561,U1105,135052,0,0,0
562,U1132,135052,2,2,2
563,U1036,135052,2,2,2
564,U1071,135052,2,2,2
565,U1106,135052,0,0,0
566,U1104,135052,1,1,1
567,U1045,135052,1,2,2
568,U1009,135052,2,1,0
569,U1016,135052,2,2,2
570,U1054,135052,2,2,1
571,U1101,135052,2,1,1
572,U1135,135052,0,0,0
573,U1062,135052,0,0,0
574,U1078,135052,2,2,2
575,U1027,135052,1,1,1
576,U1090,135052,2,2,2
577,U1073,135052,0,0,0
578,U1049,135052,0,0,0
579,U1002,135052,1,1,1
580,U1081,135030,1,1,1
581,U1116,135030,1,2,2
582,U1024,135030,1,1,1
583,U1071,135030,2,2,2
584,U1084,135030,2,2,2
585,U1104,135030,2,1,1
586,U1106,135030,2,2,1
587,U1122,135030,2,1,1
588,U1033,135030,2,1,1
589,U1057,135030,1,0,1
590,U1059,135030,2,2,2
591,U1006,135030,1,1,2
592,U1081,135027,0,1,1
593,U1056,135027,2,2,2
594,U1076,135027,0,1,1
595,U1116,135027,0,2,2
596,U1024,135027,1,2,0
597,U1132,135027,2,1,0
598,U1077,135027,0,1,1
599,U1101,135027,2,1,1
600,U1088,135041,2,2,2
601,U1106,135041,1,1,1
602,U1126,135041,2,1,1
603,U1075,135041,1,1,0
604,U1024,135041,1,1,1
605,U1005,135041,1,1,1
606,U1049,135041,0,0,0
607,U1104,135041,1,2,1
608,U1045,135041,1,2,1
609,U1054,135041,2,2,2
610,U1101,135041,0,0,0
611,U1135,135041,0,0,0
612,U1078,135041,2,1,2
613,U1003,135041,0,1,1
614,U1086,135041,2,2,2
615,U1061,135041,2,2,2
616,U1002,135041,2,1,0
617,U1088,135054,2,2,2
618,U1126,135054,1,2,1
619,U1124,135054,1,1,1
620,U1094,135054,0,0,0
621,U1105,135054,0,0,0
622,U1115,135054,0,0,1
623,U1037,135054,2,1,1
624,U1008,135054,1,1,1
625,U1015,135054,1,1,1
626,U1131,135054,2,1,2
627,U1134,135026,0,0,0
628,U1120,135026,1,1,1
629,U1084,135026,2,2,2
630,U1048,135026,2,2,2
631,U1046,135026,1,0,2
632,U1089,135026,1,1,1
633,U1061,135026,2,2,2
634,U1112,135026,1,1,1
635,U1097,135026,1,0,1
636,U1006,135026,2,2,2
637,U1096,135026,2,2,2
638,U1134,135059,2,1,0
639,U1116,135059,0,2,2
640,U1036,135059,2,2,2
641,U1009,135059,2,1,1
642,U1085,135059,2,2,1
643,U1029,135059,2,1,1
644,U1137,135059,2,0,2
645,U1002,135059,1,2,1
646,U1003,135059,2,2,2
647,U1134,135079,1,1,2
648,U1036,135079,2,2,2
649,U1113,135079,1,2,1
650,U1106,135079,2,2,2
651,U1009,135079,1,2,2
652,U1013,135079,1,1,1
653,U1032,135079,2,2,0
654,U1019,135079,0,0,0
655,U1122,135079,2,2,2
656,U1098,135079,2,1,1
657,U1089,135079,0,0,0
658,U1003,135079,2,2,2
659,U1112,135079,1,0,0
660,U1097,135079,2,1,0
661,U1128,135079,0,0,0
662,U1006,135079,1,1,1
663,U1010,135079,0,0,0
664,U1134,135055,2,2,2
665,U1095,135055,2,2,2
666,U1085,135055,2,2,2
667,U1034,135055,0,0,0
668,U1096,135055,2,2,2
669,U1136,135055,2,2,2
670,U1058,135055,2,2,2
671,U1076,135073,2,1,1
672,U1022,135073,2,2,2
673,U1024,135073,1,2,0
674,U1101,135073,1,1,1
675,U1116,132834,2,2,2
676,U1075,132834,1,2,1
677,U1024,132834,1,1,1
678,U1036,132834,1,2,2
679,U1071,132834,1,1,1
680,U1104,132834,1,2,1
681,U1106,132834,2,1,1
682,U1045,132834,1,1,1
683,U1009,132834,2,2,1
684,U1016,132834,2,2,2
685,U1099,132834,2,2,2
686,U1135,132834,0,0,0
687,U1032,132834,1,1,0
688,U1062,132834,0,0,0
689,U1078,132834,0,2,1
690,U1122,132834,2,1,1
691,U1089,132834,1,1,1
692,U1029,132834,0,1,0
693,U1019,132834,0,0,0
694,U1137,132834,2,2,2
695,U1114,132834,0,0,0
696,U1061,132834,1,2,1
697,U1112,132834,1,0,0
698,U1057,132834,1,0,1
699,U1073,132834,0,0,0
700,U1120,132845,1,0,2
701,U1037,132845,0,0,0
702,U1069,132845,0,0,0
703,U1111,132845,2,2,1
704,U1015,132845,1,1,1
705,U1120,132846,2,2,1
706,U1069,132846,0,0,0
707,U1008,132846,1,1,1
708,U1102,132846,2,2,2
709,U1025,132846,2,2,2
710,U1052,132851,1,0,2
711,U1069,132851,1,0,0
712,U1008,132851,1,1,1
713,U1111,132851,2,1,0
714,U1037,132851,2,2,1
715,U1015,132851,1,1,1
716,U1131,132851,2,2,2
717,U1038,132854,1,2,2
718,U1113,132854,0,0,0
719,U1008,132854,2,2,1
720,U1111,132854,2,2,2
721,U1037,132854,1,2,0
722,U1102,132854,2,2,2
723,U1038,132856,0,1,1
724,U1071,132856,2,2,2
725,U1019,132856,0,0,0
726,U1113,132856,0,1,0
727,U1106,132856,0,1,0
728,U1045,132856,1,2,2
729,U1016,132856,2,2,2
730,U1099,132856,1,1,0
731,U1054,132856,2,2,2
732,U1101,132856,1,0,1
733,U1032,132856,1,1,0
734,U1135,132856,0,0,0
735,U1109,132856,1,1,1
736,U1098,132856,1,2,1
737,U1038,132858,0,2,1
738,U1069,132858,0,0,0
739,U1008,132858,1,2,1
740,U1111,132858,1,1,1
741,U1102,132858,2,2,0
742,U1038,132861,1,1,2
743,U1084,132861,2,2,2
744,U1095,132861,1,1,1
745,U1098,132861,2,2,1
746,U1091,132861,1,1,1
747,U1046,132861,1,2,2
748,U1097,132861,2,2,1
749,U1038,132862,2,2,2
750,U1071,132862,2,2,2
751,U1084,132862,2,2,2
752,U1106,132862,2,2,2
753,U1009,132862,2,1,2
754,U1016,132862,2,2,2
755,U1098,132862,1,2,2
756,U1003,132862,1,2,2
757,U1029,132862,1,1,1
758,U1137,132862,2,2,2
759,U1090,132862,2,2,2
760,U1112,132862,1,1,1
761,U1057,132862,1,0,0
762,U1059,132862,0,0,0
763,U1073,132862,0,0,0
764,U1049,132862,0,0,0
765,U1002,132862,2,2,2
766,U1136,132862,2,2,2
767,U1084,135035,2,2,2
768,U1095,135035,2,2,2
769,U1034,135035,1,1,1
770,U1091,135035,1,1,1
771,U1052,132866,2,2,1
772,U1008,132866,1,1,1
773,U1015,132866,0,1,1
774,U1025,132866,2,1,2
775,U1131,132866,2,2,2
776,U1052,132869,2,2,1
777,U1008,132869,1,1,1
778,U1111,132869,0,0,0
779,U1037,132869,1,1,2
780,U1015,132869,2,2,2
781,U1131,132869,1,2,1
782,U1052,132870,1,1,1
783,U1111,132870,0,0,0
784,U1015,132870,0,0,1
785,U1131,132870,0,2,0
786,U1102,132870,2,2,0
787,U1047,132875,0,0,0
788,U1013,132875,2,2,1
789,U1089,132875,1,1,1
790,U1091,132875,1,2,2
791,U1027,132875,1,1,1
792,U1128,132875,0,0,0
793,U1006,132875,2,2,2
794,U1096,132875,2,2,2
795,U1095,132872,1,2,2
796,U1099,132872,1,1,2
797,U1128,132872,0,0,0
798,U1062,132872,0,0,0
799,U1032,132872,1,1,1
800,U1085,132872,0,2,2
801,U1109,132872,1,1,1
802,U1122,132872,2,2,2
803,U1089,132872,1,1,1
804,U1027,132872,1,1,1
805,U1114,132872,1,1,1
806,U1058,132872,2,2,1
807,U1078,132885,1,1,1
808,U1099,132885,0,0,0
809,U1085,132885,0,0,0
810,U1098,132885,1,1,0
811,U1058,132885,1,1,1
812,U1138,132921,2,2,1
813,U1013,132921,2,2,1
814,U1098,132921,1,2,1
815,U1033,132921,2,1,1
816,U1089,132921,1,1,1
817,U1027,132921,1,1,1
818,U1029,132921,1,1,1
819,U1086,132921,1,1,1
820,U1019,132921,0,0,0
821,U1061,132921,1,2,1
822,U1046,132921,2,1,2
823,U1112,132921,1,0,0
824,U1128,132921,0,0,0
825,U1097,132921,2,2,1
826,U1049,132921,0,0,0
827,U1002,132921,2,1,1
828,U1136,132921,2,2,2
829,U1138,132922,2,2,2
830,U1003,132922,2,2,2
831,U1029,132922,1,1,1
832,U1086,132922,2,1,2
833,U1090,132922,2,2,2
834,U1006,132922,2,1,2
835,U1138,132925,1,2,1
836,U1027,132925,1,1,1
837,U1090,132925,2,2,2
838,U1128,132925,0,0,0
839,U1002,132925,1,1,2
840,U1033,132951,2,1,0
841,U1089,132951,1,1,1
842,U1027,132951,1,1,1
843,U1086,132951,1,1,1
844,U1137,132951,2,2,2
845,U1114,132951,0,0,0
846,U1046,132951,1,1,2
847,U1128,132951,0,0,0
848,U1073,132951,0,0,0
849,U1013,132951,2,2,2
850,U1003,132937,2,2,1
851,U1027,132937,1,1,1
852,U1029,132937,1,1,1
853,U1086,132937,2,0,1
854,U1004,132954,2,2,2
855,U1112,132954,0,0,1
856,U1090,132954,2,2,2
857,U1057,132954,1,0,0
858,U1061,132954,2,1,2
859,U1097,132954,1,1,0
860,U1128,132954,0,0,0
861,U1006,132954,1,1,1
862,U1073,132954,0,0,0
863,U1004,132955,2,2,2
864,U1061,132955,2,2,2
865,U1059,132955,2,1,2
866,U1097,132955,2,2,1
867,U1096,132955,2,2,2
868,U1004,132958,2,2,2
869,U1061,132958,2,2,2
870,U1025,132958,1,0,0
871,U1097,132958,2,1,1
872,U1096,132958,1,2,2
873,U1136,132958,2,2,2
